0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00035,0.99965,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00000,0.00138,0.99861,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00001,0.00311,0.99688,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,0.00002,0.00550,0.99447,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000
0.00000,0.00005,0.00856,0.99138,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000
0.00000,0.00010,0.01225,0.98761,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000
0.00000,0.00019,0.01655,0.98319,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000
0.00000,0.00032,0.02145,0.97811,0.00000,0.00000,0.00012,0.00000,0.00000,0.00000
0.00000,0.00050,0.02690,0.97240,0.00000,0.00001,0.00019,0.00000,0.00000,0.00000
0.00001,0.00075,0.03287,0.96607,0.00000,0.00001,0.00029,0.00000,0.00000,0.00000
0.00002,0.00109,0.03933,0.95913,0.00000,0.00002,0.00041,0.00000,0.00000,0.00000
0.00003,0.00152,0.04623,0.95161,0.00000,0.00004,0.00058,0.00000,0.00000,0.00000
0.00004,0.00206,0.05353,0.94351,0.00000,0.00006,0.00079,0.00000,0.00000,0.00000
0.00006,0.00273,0.06119,0.93487,0.00000,0.00009,0.00105,0.00000,0.00000,0.00000
0.00009,0.00353,0.06916,0.92570,0.00001,0.00014,0.00136,0.00000,0.00000,0.00000
0.00013,0.00449,0.07740,0.91603,0.00001,0.00020,0.00173,0.00000,0.00000,0.00000
0.00019,0.00560,0.08585,0.90587,0.00001,0.00029,0.00217,0.00000,0.00000,0.00000
0.00026,0.00689,0.09447,0.89526,0.00002,0.00040,0.00269,0.00000,0.00000,0.00000
0.00035,0.00836,0.10321,0.88421,0.00003,0.00054,0.00327,0.00000,0.00001,0.00000
0.00047,0.01002,0.11202,0.87276,0.00005,0.00072,0.00394,0.00000,0.00001,0.00000
0.00062,0.01188,0.12085,0.86093,0.00007,0.00094,0.00470,0.00000,0.00001,0.00000
0.00079,0.01393,0.12965,0.84874,0.00011,0.00122,0.00554,0.00000,0.00002,0.00000
0.00101,0.01619,0.13838,0.83622,0.00015,0.00155,0.00647,0.00000,0.00002,0.00000
0.00127,0.01864,0.14699,0.82341,0.00020,0.00195,0.00749,0.00001,0.00003,0.00000
0.00157,0.02129,0.15544,0.81031,0.00028,0.00243,0.00861,0.00001,0.00005,0.00000
0.00193,0.02413,0.16369,0.79698,0.00037,0.00299,0.00983,0.00002,0.00006,0.00000
0.00234,0.02716,0.17170,0.78342,0.00049,0.00365,0.01113,0.00002,0.00008,0.00000
0.00282,0.03036,0.17944,0.76966,0.00064,0.00441,0.01254,0.00003,0.00010,0.00000
0.00337,0.03372,0.18687,0.75574,0.00083,0.00527,0.01403,0.00004,0.00013,0.00000
0.00398,0.03723,0.19395,0.74167,0.00105,0.00626,0.01561,0.00006,0.00017,0.00000
0.00467,0.04087,0.20068,0.72749,0.00133,0.00738,0.01728,0.00008,0.00022,0.00000
0.00545,0.04463,0.20701,0.71322,0.00167,0.00863,0.01902,0.00011,0.00027,0.00000
0.00630,0.04848,0.21293,0.69887,0.00207,0.01002,0.02085,0.00015,0.00034,0.00000
0.00723,0.05241,0.21842,0.68449,0.00255,0.01155,0.02274,0.00019,0.00041,0.00000
0.00826,0.05639,0.22346,0.67008,0.00312,0.01325,0.02470,0.00025,0.00050,0.00000
0.00936,0.06039,0.22805,0.65566,0.00378,0.01509,0.02672,0.00033,0.00061,0.00000
0.01056,0.06441,0.23217,0.64127,0.00455,0.01710,0.02879,0.00042,0.00073,0.00001
0.01183,0.06840,0.23583,0.62693,0.00544,0.01926,0.03090,0.00053,0.00087,0.00001
0.01319,0.07235,0.23901,0.61264,0.00646,0.02159,0.03304,0.00067,0.00103,0.00001
0.01463,0.07624,0.24172,0.59842,0.00762,0.02407,0.03522,0.00085,0.00122,0.00002
0.01614,0.08004,0.24395,0.58431,0.00894,0.02671,0.03741,0.00105,0.00142,0.00002
0.01771,0.08372,0.24573,0.57030,0.01043,0.02950,0.03961,0.00130,0.00166,0.00003
0.01935,0.08727,0.24705,0.55642,0.01210,0.03244,0.04182,0.00160,0.00192,0.00003
0.02104,0.09067,0.24792,0.54268,0.01396,0.03551,0.04401,0.00195,0.00221,0.00004
0.02277,0.09389,0.24836,0.52910,0.01603,0.03871,0.04619,0.00237,0.00252,0.00006
0.02454,0.09693,0.24837,0.51568,0.01830,0.04202,0.04835,0.00286,0.00287,0.00007
0.02633,0.09975,0.24798,0.50244,0.02081,0.04544,0.05048,0.00343,0.00326,0.00009
0.02813,0.10235,0.24721,0.48939,0.02354,0.04894,0.05257,0.00410,0.00367,0.00011
0.02992,0.10472,0.24606,0.47653,0.02651,0.05252,0.05461,0.00487,0.00412,0.00014
0.03171,0.10684,0.24456,0.46388,0.02972,0.05616,0.05659,0.00576,0.00460,0.00017
0.03347,0.10871,0.24273,0.45144,0.03318,0.05984,0.05852,0.00678,0.00512,0.00021
0.03519,0.11032,0.24059,0.43922,0.03689,0.06354,0.06038,0.00794,0.00567,0.00026
0.03686,0.11166,0.23815,0.42723,0.04085,0.06725,0.06217,0.00926,0.00625,0.00032
0.03846,0.11275,0.23545,0.41546,0.04506,0.07094,0.06388,0.01075,0.00687,0.00039
0.03998,0.11357,0.23250,0.40393,0.04950,0.07460,0.06551,0.01242,0.00751,0.00048
0.04141,0.11413,0.22933,0.39263,0.05418,0.07821,0.06706,0.01431,0.00818,0.00058
0.04273,0.11443,0.22595,0.38157,0.05908,0.08175,0.06852,0.01641,0.00888,0.00069
0.04394,0.11448,0.22238,0.37076,0.06419,0.08519,0.06989,0.01875,0.00960,0.00083
0.04503,0.11428,0.21865,0.36018,0.06950,0.08853,0.07117,0.02134,0.01034,0.00099
0.04598,0.11386,0.21477,0.34985,0.07498,0.09175,0.07235,0.02420,0.01109,0.00117
0.04678,0.11321,0.21076,0.33976,0.08062,0.09482,0.07345,0.02735,0.01186,0.00138
0.04744,0.11235,0.20665,0.32991,0.08640,0.09774,0.07444,0.03081,0.01264,0.00163
0.04794,0.11129,0.20244,0.32031,0.09228,0.10049,0.07535,0.03458,0.01341,0.00191
0.04828,0.11004,0.19816,0.31094,0.09824,0.10306,0.07616,0.03868,0.01419,0.00224
0.04846,0.10863,0.19382,0.30182,0.10426,0.10544,0.07688,0.04313,0.01496,0.00261
0.04847,0.10707,0.18944,0.29292,0.11029,0.10761,0.07751,0.04795,0.01571,0.00303
0.04832,0.10536,0.18502,0.28427,0.11631,0.10958,0.07805,0.05313,0.01645,0.00351
0.04801,0.10353,0.18059,0.27584,0.12229,0.11134,0.07851,0.05870,0.01716,0.00405
0.04753,0.10159,0.17615,0.26764,0.12817,0.11288,0.07888,0.06466,0.01784,0.00466
0.04690,0.09956,0.17171,0.25966,0.13394,0.11421,0.07917,0.07101,0.01849,0.00534
0.04612,0.09745,0.16729,0.25190,0.13956,0.11532,0.07939,0.07777,0.01909,0.00611
0.04520,0.09528,0.16289,0.24437,0.14498,0.11621,0.07953,0.08493,0.01965,0.00697
0.04415,0.09306,0.15852,0.23704,0.15017,0.11689,0.07960,0.09250,0.02016,0.00793
0.04297,0.09080,0.15419,0.22992,0.15509,0.11736,0.07960,0.10047,0.02061,0.00899
0.04168,0.08852,0.14990,0.22301,0.15972,0.11764,0.07954,0.10883,0.02100,0.01017
0.04028,0.08623,0.14566,0.21630,0.16401,0.11772,0.07941,0.11759,0.02132,0.01147
0.03880,0.08394,0.14148,0.20979,0.16794,0.11762,0.07923,0.12672,0.02157,0.01291
0.03724,0.08166,0.13736,0.20346,0.17148,0.11736,0.07900,0.13621,0.02176,0.01449
0.03561,0.07939,0.13329,0.19733,0.17460,0.11693,0.07871,0.14605,0.02186,0.01622
0.03393,0.07716,0.12929,0.19138,0.17727,0.11636,0.07838,0.15622,0.02190,0.01812
0.03221,0.07496,0.12536,0.18561,0.17948,0.11566,0.07800,0.16668,0.02185,0.02019
0.03046,0.07281,0.12150,0.18002,0.18121,0.11484,0.07757,0.17742,0.02172,0.02244
0.02870,0.07070,0.11770,0.17459,0.18245,0.11392,0.07711,0.18841,0.02152,0.02489
0.02694,0.06864,0.11398,0.16933,0.18318,0.11292,0.07661,0.19961,0.02124,0.02755
0.02519,0.06663,0.11033,0.16424,0.18340,0.11184,0.07607,0.21099,0.02088,0.03042
0.02346,0.06469,0.10675,0.15930,0.18311,0.11070,0.07550,0.22251,0.02045,0.03352
0.02176,0.06280,0.10325,0.15452,0.18231,0.10953,0.07490,0.23412,0.01995,0.03686
0.02011,0.06098,0.09982,0.14989,0.18099,0.10833,0.07426,0.24580,0.01938,0.04044
0.01850,0.05921,0.09646,0.14541,0.17919,0.10712,0.07360,0.25748,0.01875,0.04429
0.01695,0.05751,0.09317,0.14107,0.17689,0.10591,0.07290,0.26913,0.01807,0.04840
0.01546,0.05586,0.08995,0.13687,0.17413,0.10472,0.07218,0.28070,0.01732,0.05279
0.01405,0.05428,0.08681,0.13280,0.17093,0.10356,0.07142,0.29214,0.01654,0.05747
0.01271,0.05275,0.08373,0.12887,0.16730,0.10245,0.07064,0.30340,0.01571,0.06245
0.01144,0.05128,0.08073,0.12506,0.16327,0.10139,0.06984,0.31442,0.01485,0.06773
0.01025,0.04986,0.07780,0.12138,0.15888,0.10039,0.06900,0.32516,0.01396,0.07332
0.00915,0.04848,0.07494,0.11782,0.15414,0.09948,0.06813,0.33557,0.01305,0.07923
0.00813,0.04715,0.07214,0.11438,0.14911,0.09865,0.06724,0.34560,0.01213,0.08547
0.00718,0.04587,0.06942,0.11105,0.14381,0.09792,0.06632,0.35519,0.01120,0.09204
0.00632,0.04461,0.06676,0.10784,0.13828,0.09729,0.06536,0.36431,0.01028,0.09894
0.00554,0.04340,0.06418,0.10473,0.13255,0.09678,0.06438,0.37290,0.00937,0.10619
0.00482,0.04221,0.06166,0.10173,0.12667,0.09639,0.06336,0.38092,0.00847,0.11377
0.00419,0.04104,0.05922,0.09883,0.12067,0.09612,0.06231,0.38833,0.00760,0.12169
0.00361,0.03989,0.05684,0.09603,0.11460,0.09599,0.06123,0.39509,0.00675,0.12996
0.00311,0.03876,0.05453,0.09332,0.10848,0.09600,0.06011,0.40117,0.00594,0.13858
0.00266,0.03764,0.05230,0.09071,0.10235,0.09615,0.05896,0.40653,0.00517,0.14753
0.00227,0.03653,0.05013,0.08819,0.09625,0.09645,0.05777,0.41115,0.00444,0.15682
0.00193,0.03542,0.04803,0.08576,0.09022,0.09689,0.05655,0.41499,0.00377,0.16644
0.00163,0.03431,0.04601,0.08341,0.08427,0.09749,0.05529,0.41805,0.00314,0.17640
0.00138,0.03319,0.04406,0.08114,0.07845,0.09825,0.05399,0.42029,0.00257,0.18667
0.00116,0.03207,0.04218,0.07895,0.07278,0.09916,0.05265,0.42172,0.00206,0.19726
0.00098,0.03094,0.04037,0.07684,0.06728,0.10023,0.05128,0.42231,0.00161,0.20816
0.00082,0.02979,0.03864,0.07480,0.06198,0.10145,0.04988,0.42208,0.00121,0.21935
0.00069,0.02863,0.03698,0.07284,0.05689,0.10283,0.04844,0.42101,0.00088,0.23082
0.00059,0.02746,0.03539,0.07094,0.05203,0.10436,0.04696,0.41911,0.00060,0.24257
0.00050,0.02627,0.03388,0.06910,0.04740,0.10605,0.04545,0.41640,0.00038,0.25457
0.00043,0.02506,0.03245,0.06733,0.04303,0.10788,0.04391,0.41289,0.00021,0.26682
0.00037,0.02384,0.03108,0.06562,0.03892,0.10986,0.04234,0.40859,0.00009,0.27929
0.00032,0.02260,0.02980,0.06396,0.03507,0.11197,0.04075,0.40353,0.00002,0.29198
0.00028,0.02135,0.02858,0.06237,0.03148,0.11422,0.03913,0.39773,0.00000,0.30486
0.00025,0.02009,0.02744,0.06082,0.02816,0.11660,0.03749,0.39123,0.00002,0.31791
0.00023,0.01882,0.02638,0.05932,0.02509,0.11909,0.03583,0.38405,0.00007,0.33112
0.00021,0.01755,0.02539,0.05787,0.02228,0.12169,0.03416,0.37623,0.00015,0.34447
0.00020,0.01627,0.02447,0.05646,0.01971,0.12438,0.03248,0.36782,0.00026,0.35794
0.00019,0.01501,0.02363,0.05510,0.01739,0.12716,0.03080,0.35884,0.00039,0.37150
0.00018,0.01375,0.02286,0.05378,0.01529,0.13002,0.02911,0.34936,0.00053,0.38513
0.00017,0.01251,0.02216,0.05249,0.01340,0.13293,0.02743,0.33941,0.00069,0.39882
0.00017,0.01129,0.02154,0.05123,0.01172,0.13588,0.02575,0.32903,0.00085,0.41253
0.00017,0.01010,0.02099,0.05001,0.01023,0.13885,0.02409,0.31829,0.00101,0.42626
0.00017,0.00895,0.02051,0.04882,0.00892,0.14184,0.02246,0.30722,0.00116,0.43997
0.00017,0.00784,0.02010,0.04765,0.00776,0.14481,0.02084,0.29587,0.00131,0.45364
0.00017,0.00678,0.01976,0.04651,0.00676,0.14776,0.01926,0.28430,0.00144,0.46725
0.00017,0.00578,0.01950,0.04539,0.00590,0.15066,0.01771,0.27256,0.00156,0.48078
0.00017,0.00484,0.01930,0.04430,0.00515,0.15348,0.01620,0.26069,0.00166,0.49421
0.00017,0.00397,0.01918,0.04322,0.00452,0.15622,0.01474,0.24874,0.00174,0.50752
0.00016,0.00317,0.01913,0.04215,0.00398,0.15884,0.01333,0.23677,0.00179,0.52068
0.00016,0.00246,0.01916,0.04110,0.00353,0.16134,0.01197,0.22480,0.00182,0.53367
0.00015,0.00183,0.01926,0.04006,0.00316,0.16368,0.01067,0.21290,0.00182,0.54647
0.00013,0.00129,0.01944,0.03903,0.00286,0.16584,0.00944,0.20109,0.00180,0.55907
0.00012,0.00084,0.01970,0.03801,0.00261,0.16781,0.00828,0.18943,0.00175,0.57145
0.00010,0.00049,0.02003,0.03699,0.00243,0.16956,0.00719,0.17794,0.00168,0.58358
0.00008,0.00023,0.02045,0.03598,0.00229,0.17109,0.00617,0.16667,0.00159,0.59545
0.00007,0.00007,0.02095,0.03497,0.00219,0.17236,0.00523,0.15565,0.00148,0.60704
0.00005,0.00000,0.02154,0.03396,0.00214,0.17336,0.00437,0.14490,0.00135,0.61834
0.00003,0.00002,0.02221,0.03295,0.00212,0.17409,0.00359,0.13445,0.00121,0.62934
0.00001,0.00013,0.02298,0.03195,0.00214,0.17452,0.00288,0.12434,0.00105,0.64001
0.00000,0.00032,0.02383,0.03093,0.00219,0.17464,0.00226,0.11457,0.00089,0.65035
0.00000,0.00059,0.02479,0.02992,0.00228,0.17445,0.00172,0.10518,0.00073,0.66034
0.00001,0.00092,0.02584,0.02891,0.00240,0.17394,0.00126,0.09617,0.00058,0.66998
0.00003,0.00131,0.02699,0.02789,0.00256,0.17310,0.00087,0.08757,0.00043,0.67925
0.00008,0.00175,0.02825,0.02686,0.00276,0.17193,0.00056,0.07937,0.00029,0.68814
0.00014,0.00223,0.02960,0.02583,0.00300,0.17043,0.00032,0.07160,0.00018,0.69666
0.00024,0.00274,0.03107,0.02480,0.00328,0.16861,0.00015,0.06425,0.00009,0.70478
0.00036,0.00326,0.03263,0.02377,0.00360,0.16646,0.00005,0.05734,0.00003,0.71251
0.00052,0.00380,0.03430,0.02273,0.00396,0.16400,0.00000,0.05085,0.00000,0.71984
0.00073,0.00432,0.03608,0.02169,0.00437,0.16123,0.00001,0.04480,0.00001,0.72676
0.00099,0.00482,0.03796,0.02064,0.00482,0.15817,0.00007,0.03917,0.00007,0.73328
0.00130,0.00530,0.03994,0.01960,0.00533,0.15482,0.00018,0.03397,0.00018,0.73939
0.00167,0.00573,0.04201,0.01856,0.00587,0.15121,0.00033,0.02918,0.00035,0.74508
0.00210,0.00611,0.04418,0.01752,0.00647,0.14736,0.00051,0.02481,0.00057,0.75037
0.00260,0.00643,0.04643,0.01649,0.00711,0.14327,0.00072,0.02084,0.00086,0.75525
0.00318,0.00667,0.04877,0.01546,0.00780,0.13897,0.00095,0.01726,0.00121,0.75972
0.00384,0.00684,0.05118,0.01444,0.00852,0.13449,0.00120,0.01406,0.00164,0.76378
0.00459,0.00693,0.05365,0.01344,0.00929,0.12985,0.00146,0.01122,0.00214,0.76744
0.00541,0.00693,0.05618,0.01244,0.01010,0.12507,0.00172,0.00875,0.00271,0.77070
0.00633,0.00684,0.05875,0.01147,0.01094,0.12017,0.00198,0.00661,0.00336,0.77356
0.00734,0.00666,0.06135,0.01051,0.01181,0.11518,0.00224,0.00480,0.00408,0.77602
0.00843,0.00640,0.06397,0.00958,0.01270,0.11012,0.00249,0.00330,0.00489,0.77810
0.00962,0.00605,0.06659,0.00867,0.01362,0.10503,0.00273,0.00211,0.00578,0.77980
0.01090,0.00563,0.06920,0.00779,0.01456,0.09991,0.00294,0.00119,0.00675,0.78113
0.01226,0.00514,0.07178,0.00694,0.01551,0.09481,0.00314,0.00055,0.00781,0.78208
0.01370,0.00460,0.07431,0.00613,0.01647,0.08973,0.00331,0.00015,0.00894,0.78267
0.01522,0.00401,0.07678,0.00535,0.01742,0.08471,0.00345,0.00000,0.01015,0.78290
0.01680,0.00340,0.07917,0.00462,0.01838,0.07975,0.00356,0.00008,0.01145,0.78278
0.01846,0.00278,0.08145,0.00393,0.01933,0.07489,0.00365,0.00036,0.01282,0.78233
0.02016,0.00217,0.08361,0.00329,0.02027,0.07014,0.00370,0.00084,0.01427,0.78153
0.02192,0.00160,0.08563,0.00269,0.02120,0.06552,0.00372,0.00151,0.01580,0.78042
0.02371,0.00107,0.08749,0.00216,0.02210,0.06103,0.00371,0.00234,0.01740,0.77898
0.02552,0.00063,0.08917,0.00167,0.02299,0.05670,0.00368,0.00333,0.01908,0.77724
0.02734,0.00028,0.09065,0.00125,0.02385,0.05253,0.00361,0.00447,0.02083,0.77519
0.02917,0.00007,0.09192,0.00088,0.02468,0.04854,0.00351,0.00574,0.02264,0.77286
0.03098,0.00000,0.09295,0.00058,0.02548,0.04472,0.00339,0.00713,0.02453,0.77024
0.03277,0.00011,0.09374,0.00034,0.02625,0.04109,0.00325,0.00863,0.02648,0.76734
0.03451,0.00042,0.09427,0.00016,0.02699,0.03766,0.00309,0.01023,0.02849,0.76418
0.03621,0.00096,0.09453,0.00005,0.02769,0.03441,0.00291,0.01192,0.03057,0.76076
0.03783,0.00175,0.09450,0.00000,0.02836,0.03136,0.00271,0.01369,0.03270,0.75708
0.03938,0.00280,0.09418,0.00002,0.02900,0.02850,0.00251,0.01553,0.03490,0.75317
0.04083,0.00414,0.09356,0.00011,0.02961,0.02583,0.00230,0.01743,0.03715,0.74903
0.04218,0.00579,0.09264,0.00025,0.03019,0.02335,0.00208,0.01938,0.03946,0.74466
0.04342,0.00776,0.09142,0.00047,0.03075,0.02105,0.00186,0.02137,0.04182,0.74008
0.04453,0.01006,0.08989,0.00074,0.03128,0.01892,0.00165,0.02340,0.04424,0.73530
0.04550,0.01270,0.08806,0.00107,0.03179,0.01697,0.00144,0.02545,0.04671,0.73031
0.04633,0.01568,0.08594,0.00146,0.03228,0.01517,0.00124,0.02753,0.04923,0.72514
0.04701,0.01902,0.08353,0.00191,0.03276,0.01353,0.00104,0.02961,0.05180,0.71979
0.04753,0.02270,0.08085,0.00240,0.03323,0.01204,0.00086,0.03169,0.05442,0.71427
0.04790,0.02672,0.07791,0.00295,0.03369,0.01068,0.00070,0.03377,0.05709,0.70859
0.04810,0.03108,0.07473,0.00353,0.03415,0.00946,0.00055,0.03584,0.05982,0.70275
0.04814,0.03576,0.07132,0.00415,0.03461,0.00835,0.00042,0.03789,0.06259,0.69677
0.04801,0.04075,0.06771,0.00481,0.03508,0.00736,0.00030,0.03991,0.06541,0.69065
0.04773,0.04603,0.06393,0.00550,0.03556,0.00647,0.00021,0.04190,0.06828,0.68440
0.04728,0.05157,0.06000,0.00621,0.03606,0.00567,0.00013,0.04384,0.07120,0.67804
0.04669,0.05736,0.05595,0.00693,0.03657,0.00496,0.00007,0.04574,0.07417,0.67156
0.04594,0.06336,0.05180,0.00767,0.03712,0.00432,0.00003,0.04758,0.07719,0.66498
0.04505,0.06954,0.04760,0.00842,0.03769,0.00376,0.00001,0.04936,0.08026,0.65831
0.04404,0.07586,0.04337,0.00916,0.03831,0.00326,0.00000,0.05107,0.08338,0.65156
0.04290,0.08231,0.03915,0.00990,0.03895,0.00282,0.00001,0.05271,0.08654,0.64472
0.04165,0.08882,0.03498,0.01063,0.03965,0.00243,0.00002,0.05426,0.08975,0.63783
0.04030,0.09537,0.03088,0.01133,0.04039,0.00208,0.00005,0.05572,0.09301,0.63087
0.03886,0.10193,0.02690,0.01202,0.04118,0.00177,0.00009,0.05709,0.09631,0.62386
0.03734,0.10844,0.02307,0.01267,0.04203,0.00150,0.00013,0.05836,0.09965,0.61681
0.03576,0.11486,0.01942,0.01329,0.04293,0.00127,0.00018,0.05951,0.10304,0.60973
0.03413,0.12117,0.01600,0.01387,0.04390,0.00106,0.00023,0.06056,0.10647,0.60262
0.03246,0.12731,0.01282,0.01440,0.04493,0.00087,0.00028,0.06149,0.10994,0.59550
0.03077,0.13326,0.00994,0.01488,0.04602,0.00071,0.00033,0.06230,0.11344,0.58837
0.02906,0.13897,0.00737,0.01530,0.04719,0.00056,0.00037,0.06298,0.11697,0.58124
0.02735,0.14441,0.00514,0.01567,0.04842,0.00044,0.00041,0.06352,0.12053,0.57412
0.02565,0.14955,0.00328,0.01597,0.04972,0.00033,0.00044,0.06394,0.12411,0.56702
0.02397,0.15435,0.00182,0.01620,0.05109,0.00023,0.00047,0.06421,0.12771,0.55994
0.02232,0.15880,0.00078,0.01637,0.05254,0.00015,0.00048,0.06435,0.13132,0.55289
0.02071,0.16286,0.00017,0.01647,0.05405,0.00009,0.00049,0.06434,0.13494,0.54589
0.01915,0.16651,0.00001,0.01649,0.05563,0.00004,0.00049,0.06419,0.13856,0.53893
0.01764,0.16974,0.00031,0.01645,0.05727,0.00001,0.00047,0.06390,0.14217,0.53203
0.01619,0.17253,0.00108,0.01633,0.05897,0.00000,0.00045,0.06347,0.14577,0.52520
0.01481,0.17488,0.00234,0.01613,0.06073,0.00001,0.00042,0.06290,0.14935,0.51843
0.01349,0.17677,0.00408,0.01587,0.06254,0.00004,0.00038,0.06218,0.15289,0.51175
0.01225,0.17819,0.00630,0.01554,0.06440,0.00010,0.00034,0.06134,0.15640,0.50515
0.01109,0.17916,0.00900,0.01513,0.06630,0.00019,0.00029,0.06036,0.15985,0.49864
0.01000,0.17967,0.01217,0.01467,0.06822,0.00031,0.00024,0.05925,0.16324,0.49222
0.00899,0.17973,0.01580,0.01414,0.07017,0.00048,0.00019,0.05802,0.16656,0.48592
0.00806,0.17936,0.01989,0.01356,0.07213,0.00069,0.00014,0.05667,0.16979,0.47972
0.00720,0.17855,0.02441,0.01292,0.07409,0.00095,0.00009,0.05522,0.17293,0.47363
0.00641,0.17733,0.02935,0.01223,0.07605,0.00128,0.00005,0.05366,0.17597,0.46767
0.00569,0.17572,0.03468,0.01151,0.07797,0.00168,0.00002,0.05201,0.17888,0.46183
0.00505,0.17373,0.04039,0.01075,0.07986,0.00215,0.00000,0.05028,0.18166,0.45613
0.00446,0.17139,0.04645,0.00996,0.08170,0.00272,0.00000,0.04847,0.18429,0.45055
0.00394,0.16873,0.05283,0.00915,0.08348,0.00338,0.00001,0.04659,0.18677,0.44512
0.00347,0.16576,0.05950,0.00832,0.08518,0.00416,0.00005,0.04466,0.18907,0.43983
0.00306,0.16252,0.06643,0.00749,0.08678,0.00505,0.00010,0.04269,0.19120,0.43468
0.00270,0.15903,0.07360,0.00666,0.08827,0.00608,0.00018,0.04068,0.19313,0.42968
0.00238,0.15531,0.08097,0.00585,0.08963,0.00726,0.00028,0.03865,0.19485,0.42483
0.00210,0.15141,0.08850,0.00505,0.09085,0.00859,0.00041,0.03660,0.19635,0.42013
0.00186,0.14734,0.09616,0.00427,0.09191,0.01010,0.00057,0.03456,0.19763,0.41559
0.00165,0.14314,0.10393,0.00354,0.09280,0.01179,0.00076,0.03252,0.19866,0.41121
0.00147,0.13883,0.11176,0.00285,0.09351,0.01368,0.00097,0.03051,0.19945,0.40698
0.00132,0.13443,0.11962,0.00221,0.09402,0.01578,0.00122,0.02852,0.19998,0.40290
0.00119,0.12998,0.12749,0.00164,0.09431,0.01810,0.00149,0.02657,0.20024,0.39899
0.00108,0.12549,0.13532,0.00114,0.09438,0.02066,0.00180,0.02467,0.20023,0.39523
0.00099,0.12100,0.14309,0.00072,0.09422,0.02345,0.00213,0.02282,0.19994,0.39163
0.00091,0.11652,0.15077,0.00039,0.09382,0.02650,0.00249,0.02104,0.19937,0.38819
0.00085,0.11206,0.15833,0.00015,0.09318,0.02980,0.00288,0.01933,0.19851,0.38490
